"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YAL041W",91.1457123846967,0.0776629099486418,0.149776985017489,0.518523656619027,0.60409295902685,0.736104618641096
"YAL042C-A",84.1142472925879,1.05231923113895,0.160174369812936,6.56983531365177,5.03709412684463e-11,5.63263503895352e-10
"YAL042W",668.821311410063,0.0949257433660741,0.0570593120505251,1.66363280514176,0.0961858319511483,0.196592289322786
"YAL043C",124.459928852043,-0.0282236259604602,0.123659790347879,-0.228236081276393,0.819462712775614,0.88909644123296
"YAL044C",196.673245453361,1.77263114365163,0.107913712432444,16.426375329839,1.23843727810719e-60,4.98189541420391e-59
"YAL044W-A",30.8386700612619,-0.678591416786759,0.273378821631837,-2.48223842921025,0.0130559882950256,0.0395316947642638
"YAL045C",14.1699683157082,-0.286329926961819,0.404674267172197,-0.707556546559408,0.479220685525002,0.635303262749281
"YAL046C",39.2110639754027,0.160976563846095,0.243641298706984,0.660711319059638,0.508797463436386,0.660935266510466
"YAL047C",26.8281137979475,-0.0664434984122595,0.267768696380009,-0.248137662506916,0.804027896186338,0.87925027658859
"YAL047W-A",1.09561071317065,-2.04771200179751,1.48496689949953,-1.37896137785134,0.167906662258747,NA
"YAL048C",25.7394361231345,0.78517748098343,0.276690878155356,2.83774256028263,0.00454338109916136,0.0163736160030859
"YAL049C",102.585883886996,-0.0975478059468425,0.145096330025439,-0.672296852234236,0.501394733291511,0.655442155041339
"YAL051W",67.4751140012935,-0.275285945064835,0.17351832530594,-1.5864949398253,0.112627079110142,0.222346958281494
"YAL053W",603.567502152501,-0.326863953300853,0.0595929634114668,-5.48494209029313,4.13604885632225e-08,3.71884218649003e-07
"YAL054C",58.7989446821591,-1.09089938012894,0.202752589730117,-5.38044609729046,7.43014849654335e-08,6.49221014613344e-07
"YAL055W",61.3748825975409,-0.28129095545711,0.191579932161922,-1.46826941779771,0.142031054610661,0.266118066521025
"YAL056C-A",7.14157714939708,0.0321355346063369,0.541068224535173,0.0593927588964299,0.952639280443411,0.973540142254525
"YAL056W",166.841295265059,-0.286950532145091,0.112261299124819,-2.55609488204872,0.0105854250714705,0.0334916794268437
"YAL058W",44.1822680355106,0.584042987632743,0.204939237612795,2.84983488001558,0.00437419310620016,0.0158430082679749
"YAL059C-A",0,NA,NA,NA,NA,NA
"YAL059W",17.7193965347052,-0.0288536813399565,0.338239094779662,-0.0853055775789388,0.932018457432129,0.961667945335116
"YAL060W",252.919677115772,0.663400508985949,0.0871597131606503,7.61132047053882,2.71309572574674e-14,3.64590629522799e-13
"YAL061W",252.375827483207,2.54518139127161,0.101076870601507,25.180650886056,6.52659463419481e-140,6.31753964981825e-138
"YAL062W",83.1654903383042,0.0485893675178615,0.156194961494015,0.311081529475093,0.755738642354556,0.847384776359543
"YAL063C",64.8380036985752,-0.203709816897303,0.175855370880056,-1.15839405915129,0.246703262438945,0.398065647726531
"YAL063C-A",1.2876505265019,-3.24919096417266,1.35414468125645,-2.39944151400269,0.0164201026825599,0.0479597058550017
"YAL064C-A",4.9590447686932,0.305401303155494,0.633669313440377,0.48195690824506,0.629836558166466,0.754415598963893
"YAL064W",1.26354917327169,-3.2301252733136,1.36978651455918,-2.35812313742416,0.0183675990932453,0.0524849060805603
"YAL064W-B",1.56423433618093,0.311930008506247,1.14429263571239,0.272596361080356,0.785163509480012,0.866884323868949
"YAL065C",2.31619306136544,1.24652649341692,1.04666990996099,1.19094518869218,0.233675103042259,0.383474771747494
"YAL066W",0.0831384078896657,0.387075590042816,3.5338115409304,0.109534870651564,0.912778265370019,NA
"YAL067C",6.12633189670546,-1.78668786277608,0.69216921948866,-2.58128765693453,0.00984325250673102,0.0315626031465831
"YAL067W-A",0.611999592331986,0.53733023426345,1.92241919043392,0.279507319182641,0.779855521869478,NA
"YAL068C",0.0910888612341404,0.387075590042816,3.5338115409304,0.109534870651564,0.912778265370019,NA
"YAL068W-A",0,NA,NA,NA,NA,NA
"YAL069W",0.875822667563299,-1.61179556257364,1.5138251456226,-1.06471712881394,0.287003956396129,NA
"YAR002C-A",201.431258293467,-0.459389391197294,0.104624707438191,-4.39083083189203,1.12918367982647e-05,7.39460137053383e-05
"YAR002W",89.2536580449684,0.143175883070571,0.159897000955774,0.895425694132763,0.370559570577637,0.534485806688816
"YAR003W",67.6362763010214,-0.0511200777161585,0.170845958010961,-0.299217366985519,0.764774199039689,0.853315595543383
"YAR007C",114.411357577659,-0.370910758096532,0.132802519102156,-2.79294971664818,0.00522298101877682,0.0183426119111805
"YAR008W",33.1505894250737,-0.78734448023363,0.26129318976935,-3.01326062469764,0.00258456849711057,0.009963535681145
"YAR014C",120.016563283659,0.171621198470307,0.126796336613825,1.35351858778856,0.175890015908074,0.313029618329997
"YAR015W",319.534042918749,1.943351827506,0.0822301017200737,23.633095263843,1.76146992940354e-123,1.39901361700704e-121
"YAR018C",44.8001015269884,-0.264402860143409,0.217102262387697,-1.21787243133949,0.223272454089249,0.371521045684367
"YAR019C",43.8458440703569,-0.404186888196373,0.233089442885796,-1.73404201920208,0.0829106279001033,0.174882989390923
